Id,Prediction
27145,3329417.644375
27146,4005690.8585812943
27147,3178095.69
27148,4793224.941875
27149,4012077.0022159093
27150,2173375.54
27151,4255036.175
27152,4525000.575
27153,5141228.614666667
27154,3939134.1975
27155,3359803.476583333
27156,3353705.486875
27157,4414098.959715909
27158,5017171.5055
27159,3111641.78625
27160,3566921.44375
27161,4935828.693863636
27162,2901946.509375
27163,4045540.8675
27164,5398320.73375
27165,4067631.25
27166,3618839.6332386364
27167,4615701.356875
27168,4727816.182229021
27169,5162541.04875
27170,4915114.206666667
27171,4168782.7588825757
27172,4324326.3798295455
27173,4290119.61875
27174,4716220.353346479
27175,4892336.9125
27176,3884229.475
27177,3908538.0709790206
27178,2720875.971804813
27179,4336503.103679813
27180,4667926.91
27181,4032067.577083334
27182,3646516.50375
27183,2822416.65875
27184,4359310.570530303
27185,4767893.145
27186,4276298.501590909
27187,3277485.2979411767
27188,2261335.2425
27189,4526203.06712296
27190,4762486.988679813
27191,4582672.649375
27192,5182837.916666666
27193,3527048.29625
27194,4606109.45375
27195,4228530.893958334
27196,5229496.51375
27197,4169102.056363636
27198,4149173.93
27199,4434848.4275
27200,3050610.706875
27201,2521078.706804813
27202,5578705.625
27203,3989898.3034714796
27204,3235390.63
27205,3686415.2347916663
27206,3665467.0403540204
27207,3860460.6960416664
27208,3621195.831691177
27209,4292595.2625
27210,2966339.5095833335
27211,4417676.21625
27212,3200085.05
27213,4426012.574375
27214,2578027.359375
27215,4256140.629166666
27216,4917245.746458334
27217,4882722.1375
27218,3859731.075
27219,5024389.93125
27220,4428759.631875
27221,4871311.7975
27222,3761365.8296153843
27223,4655490.8175
27224,2162904.37
27225,3447504.24625
27226,4640868.9775
27227,4244765.05425
27228,5069980.5325
27229,4065864.13694493
27230,4916700.944666667
27231,3500523.2325
27232,4330916.075
27233,4110673.591875
27234,1937569.4525
27235,4519929.184615385
27236,3968922.6297159093
27237,5188114.887708333
27238,4566289.154375
27239,5184266.575416666
27240,4463076.032916667
27241,4328287.514071969
27242,4358454.505
27243,3500180.59375
27244,3353736.4821078433
27245,3585956.038863636
27246,4577795.161666667
27247,4361674.289166667
27248,4654570.7175
27249,3040392.440833334
27250,4342001.402615385
27251,3713906.3384790206
27252,5081980.037405303
27253,4716771.823125
27254,5114827.678579546
27255,3255127.779375
27256,3253623.6920833336
27257,3987940.419375
27258,5117494.136482843
27259,4035846.867291666
27260,4994156.897115384
27261,4478279.95375
27262,4357167.028125
27263,3981447.33077451
27264,4199326.2283333335
27265,3899496.27125
27266,3517737.85
27267,4508330.993365385
27268,3533359.315
27269,4795120.135
27270,2561025.78
27271,4770304.803257575
27272,4628166.541363636
27273,4406481.7725
27274,4833546.095
27275,4346506.4375
27276,4097307.560056561
27277,4522372.358895687
27278,3199359.445
27279,4428713.63285402
27280,4980238.17785402
27281,3165315.39125
27282,3145955.604375
27283,3828290.685
27284,4244260.075
27285,5000576.61
27286,2763015.97875
27287,4533793.045208333
27288,3873256.6575
27289,2780240.795
27290,3676856.1975
27291,4446649.18
27292,2793837.515
27293,4996635.586365385
27294,4309397.1225
27295,3280387.176875
27296,5111430.275441176
27297,4375043.2525
27298,5363001.137532052
27299,3156897.8613636363
27300,4306860.4225
27301,5099758.558030304
27302,3829181.211458334
27303,4075487.554375
27304,4622864.81125
27305,3777377.947708333
27306,4691811.869615384
27307,3625613.6775
27308,4548512.192897471
27309,3056206.992
27310,3074772.6782500003
27311,5294467.484583333
27312,3103462.8675
27313,4089617.824375
27314,4709942.5622290205
27315,2458102.3975
27316,4236815.0131136365
27317,4107410.5543368645
27318,3815404.22
27319,4282183.388907086
27320,4698803.630257576
27321,4222887.74534091
27322,4970290.759956294
27323,4347706.291041667
27324,4425002.605
27325,3026681.5945000006
27326,4334862.369375
27327,3513759.11
27328,4667677.019363636
27329,4866260.401875
27330,4007767.764375
27331,3259143.7607386364
27332,3522872.2070833337
27333,4386459.238125
27334,2985629.0843048133
27335,3722936.6375
27336,4679422.421780303
27337,4788717.956704546
27338,4215968.1075
27339,5672172.038125
27340,2824619.63
27341,4716818.311407086
27342,4258342.875
27343,4827008.09875
27344,3071409.006691177
27345,4921050.168863636
27346,3722859.9636798133
27347,4340762.7175
27348,4125777.505
27349,4763567.584829546
27350,4833622.632746212
27351,4260748.575757576
27352,4514851.755416667
27353,4686780.125416667
27354,3375220.3670000006
27355,3925138.51375
27356,3153512.2125
27357,4639137.431073752
27358,3582849.678863636
27359,4808602.343069931
27360,3346364.4222916667
27361,4587703.7025
27362,3841290.7204487175
27363,5092134.52425
27364,4500379.1238636365
27365,3474383.65
27366,4494039.531363636
27367,3675980.240833333
27368,5365059.98284091
27369,4845298.13125
27370,4659443.6225
27371,4755530.8975
27372,4115226.3725
27373,4838491.775
27374,3237788.1972916666
27375,4438852.273863636
27376,3191415.23125
27377,4632189.675530303
27378,3614320.590454545
27379,2970804.284816177
27380,3743827.556174242
27381,4122977.9836798133
27382,3747210.690416666
27383,4126740.328333333
27384,3765307.962316177
27385,5356026.725416667
27386,3274425.695
27387,4753124.2025
27388,3585462.181875
27389,4149995.7529166667
27390,2515362.005
27391,3101130.6975
27392,4897420.691363636
27393,3814210.4063636363
27394,2574893.1325
27395,3235777.078125
27396,4714100.79444493
27397,4332920.51875
27398,4445454.386666667
27399,3557070.308982843
27400,4196361.39375
27401,4132496.059204546
27402,4285132.2175
27403,4254628.14125
27404,4841573.769166666
27405,2350861.3236798127
27406,3845508.139166666
27407,4542790.85625
27408,3333403.7675
27409,3393639.7800320517
27410,4523771.31194493
27411,3888326.329375
27412,4799704.119615384
27413,5009533.5874053035
27414,3825443.684375
27415,4519539.278541666
27416,3712941.58875
27417,4963967.612329545
27418,4294683.930145687
27419,4741216.453863637
27420,2609857.5725
27421,4918655.469166666
27422,4678601.473598228
27423,4263668.230738636
27424,4866642.9855
27425,4343003.60375
27426,5185952.599291666
27427,4453770.172032086
27428,3268117.836590909
27429,5511471.31
27430,4419711.879615384
27431,4849320.07625
27432,5140711.16875
27433,4267972.740657086
27434,4033288.3995833336
27435,4430050.63
27436,4778301.704666667
27437,3291417.7449562936
27438,4297096.1075
27439,4361878.23875
27440,3269844.716875
27441,4033528.589816177
27442,4611323.985979021
27443,4776572.278863636
27444,4689217.200113636
27445,3463921.260625
27446,3500101.302329545
27447,4429140.94
27448,4559524.501363636
27449,3767421.64032197
27450,4027444.3485416663
27451,4910550.626333334
27452,4102140.4638636364
27453,3611803.9
27454,4667038.515
27455,4322530.922954545
27456,4584298.797020688
27457,4509304.43819493
27458,2975660.57125
27459,3625617.6991666667
27460,3988932.08375
27461,4563909.709666667
27462,4773539.2404166665
27463,2913331.93125
27464,4835084.805
27465,2939681.037083334
27466,4358716.591363636
27467,3670329.432208333
27468,2889184.9645833336
27469,3837074.12875
27470,4811932.79289747
27471,3620754.157291666
27472,4737121.305
27473,4572441.229204546
27474,3629624.76375
27475,2529730.8175
27476,4718275.23375
27477,4824312.985115385
27478,3530569.33125
27479,5009817.364166666
27480,5220163.3645
27481,4794121.739666667
27482,4370638.338863636
27483,5144935.12625
27484,3896449.554166666
27485,3855044.065
27486,3559096.08875
27487,3205237.332941177
27488,3452169.494375
27489,4709478.500416666
27490,4623301.025
27491,4587693.40125
27492,3442037.15375
27493,4079648.4938065615
27494,2823610.7925
27495,3757687.125
27496,4894965.481363636
27497,4172032.78
27498,5821028.827456293
27499,4466300.728863636
27500,3600828.9932386363
27501,4157306.2428654195
27502,4197202.756875
27503,5913120.696363636
27504,4914206.806780303
27505,4233368.729924243
27506,3215438.13125
27507,3854626.945454545
27508,4540118.361166667
27509,4729945.703863637
27510,4729917.301875
27511,3492750.510113636
27512,3973296.635
27513,3806876.64625
27514,4199469.6705
27515,4665835.1033333335
27516,5256693.886363637
27517,3327734.96375
27518,4450891.050865385
27519,4074166.320208333
27520,3523036.389791667
27521,5402233.416363636
27522,4414361.38375
27523,3714497.84875
27524,4629288.893687354
27525,4802341.289615384
27526,4300041.346666667
27527,2712079.1525
27528,3350492.9825
27529,2875207.1264903843
27530,4795025.979729021
27531,3792191.24875
27532,4564732.434905303
27533,5405268.36425
27534,3381189.1625
27535,4078775.190113636
27536,5336097.167941176
27537,3514703.083011106
27538,4636217.557045197
27539,4636061.624375
27540,4781413.608
27541,4695275.17
27542,4557230.961666666
27543,4633065.635530303
27544,5204387.34375
27545,4533992.30625
27546,4650534.156420197
27547,2164812.574375
27548,3145777.4516666667
27549,4077868.2834659093
27550,3489691.413125
27551,3366452.18125
27552,5331134.481166666
27553,4007015.071490384
27554,3896093.740833333
27555,4405804.5825
27556,4118937.9025
27557,5289472.52
27558,4873577.591363636
27559,3432375.919375
27560,4467077.43784648
27561,5072660.119905303
27562,3497456.8925
27563,4486696.432954546
27564,4268525.098365384
27565,3917642.295
27566,3617905.7775
27567,5511471.31
27568,3085564.6125
27569,1981010.835
27570,2883609.1852083337
27571,4139430.0425
27572,5054124.35847902
27573,4089609.169615384
27574,3909482.2520833337
27575,4350922.421363636
27576,3713507.751691177
27577,4405224.052657086
27578,3910034.824375
27579,3639398.16625
27580,4027499.9192232275
27581,5485750.1375
27582,3850058.8364583333
27583,4518866.994791666
27584,4258085.3725
27585,4405258.650340909
27586,4592118.518541667
27587,4854991.435340909
27588,3985341.4475
27589,3870441.011179813
27590,4389934.551382575
27591,5158008.953333333
27592,3420245.673782051
27593,4329970.155833333
27594,3774997.0554166664
27595,4374524.981875
27596,4878473.968030303
27597,3101660.0754166665
27598,3968634.505
27599,4570849.375
27600,4373110.0625
27601,3369434.055
27602,4486528.796666666
27603,3721824.846363636
27604,4864504.113365385
27605,2330187.155
27606,4277505.208706293
27607,4856063.951363636
27608,4188671.397941177
27609,3514596.618541667
27610,3670368.9509790204
27611,4867831.080416667
27612,3807300.610208334
27613,3710282.1125
27614,5565705.025530303
27615,2593844.65
27616,4235243.415
27617,4443686.315
27618,3409359.7957951976
27619,4420016.431875
27620,4790705.81039747
27621,4430894.479583334
27622,4734445.767916667
27623,4502509.62159091
27624,3761163.8748237174
27625,4082541.7649053033
27626,2640654.325
27627,4737427.282829545
27628,5161542.050625
27629,2460618.405
27630,3700823.8910416663
27631,3227671.2938636364
27632,3371023.5775
27633,4364824.793238636
27634,4696292.00875
27635,5758848.355979021
27636,4104260.2525
27637,4640188.40284091
27638,4294550.397645688
27639,4619763.758479021
27640,4842433.198
27641,4409998.272280303
27642,4150820.8146457225
27643,4457438.794905303
27644,3344274.5525
27645,3185534.7982386365
27646,4973204.02875
27647,4297963.63875
27648,5016737.841666666
27649,4975994.511666667
27650,3828019.18
27651,4605651.609166666
27652,2345220.1607386363
27653,5356835.4175
27654,3735236.226875
27655,4812471.6033333335
27656,4734697.345240384
27657,4552264.023416667
27658,4550713.275
27659,4860647.81125
27660,3151138.9595833337
27661,4060417.9775378793
27662,4402168.26
27663,4292908.079829546
27664,4217921.762115384
27665,3665202.185
27666,4016501.56625
27667,3265297.89
27668,3022701.424375
27669,4026256.29
27670,4924331.089956294
27671,3209631.3413636363
27672,3435602.929829545
27673,5115737.649615385
27674,2369180.945
27675,4940659.97875
27676,4298709.05125
27677,3827590.4275
27678,4468840.26125
27679,4458349.18769697
27680,2431750.413679813
27681,3153865.175
27682,4230605.6825
27683,3184774.6207386362
27684,5624192.75675
27685,4807303.400738636
27686,4471535.98125
27687,3797700.5
27688,4287791.961363636
27689,3694261.1489201975
27690,4841556.234280303
27691,4294616.6625
27692,3979561.4276570864
27693,4293468.9675
27694,5093661.465416667
27695,3729743.5628295457
27696,4438343.611363636
27697,4468579.194583334
27698,4463267.276363636
27699,2886748.5029411768
27700,4153782.075
27701,4893938.816666666
27702,5255598.073257576
27703,5201215.084905303
27704,3727677.8032386363
27705,3132042.494083333
27706,3896442.6236742423
27707,4748329.9366666665
27708,2814942.874375
27709,3195718.36875
27710,4575837.34125
27711,4823018.741666666
27712,4782808.603208333
27713,2660274.6925
27714,3995949.391666666
27715,3814691.875441177
27716,4863013.0925
27717,3273773.07125
27718,4087630.3925
27719,4673040.862854021
27720,3311146.2321078433
27721,3895198.380333333
27722,4116679.330833333
27723,4320494.975340909
27724,3795868.815
27725,2929192.939083333
27726,3199359.445
27727,4125339.0229166667
27728,3297387.506875
27729,4455672.565416667
27730,3613740.038125
27731,2439437.0825
27732,4879858.468030303
27733,5082019.077840909
27734,4160338.335
27735,4792519.577916667
27736,4306305.236666666
27737,3600225.798541667
27738,5174090.455113636
27739,3644072.60625
27740,3290431.1225
27741,3376230.5872916663
27742,3152239.229816177
27743,4432089.392916667
27744,4463973.787083333
27745,3862032.3225245094
27746,4469466.4975
27747,4488304.963706294
27748,4084352.4085416663
27749,4656355.938030303
27750,2972366.6225
27751,4064801.3402707223
27752,4537760.927829546
27753,4707546.445454545
27754,2349643.83
27755,4670048.404941176
27756,5378299.370916667
27757,4573808.11
27758,4027876.7425
27759,5466890.155499999
27760,3131434.149791667
27761,4261634.23719697
27762,3489454.9475
27763,4697759.774956293
27764,5028393.656666666
27765,4446166.21597148
27766,3605748.6825
27767,3077770.3975
27768,3454269.8375
27769,3914143.023782051
27770,4083965.6775
27771,3652081.47
27772,5024291.261365385
27773,2959270.6975
27774,4748022.4645
27775,3241248.498875
27776,3157734.8807386365
27777,4572364.35875
27778,5051294.561420197
27779,5283745.256363636
27780,3645926.9043123536
27781,3334860.62125
27782,3335752.045
27783,5331114.515
27784,5178003.0375
27785,3517628.43125
27786,2851178.4229411767
27787,4086644.50875
27788,4460025.4432386365
27789,3644803.420833333
27790,4245058.4
27791,4436392.4764070865
27792,4429118.115530303
27793,3312116.010441177
27794,3542940.32875
27795,4120358.697215909
27796,4239216.3125
27797,4648110.881363636
27798,3579254.0388825755
27799,4748321.803863636
27800,3248421.1475
27801,5048741.2064828435
27802,3862056.68125
27803,3884676.538333333
27804,4232981.131363636
27805,4753185.718125
27806,3390261.4420833336
27807,5537922.169249999
27808,3690465.394375
27809,4121775.070657051
27810,3365716.32
27811,5313903.429166666
27812,3680332.7732631457
27813,4272682.68125
27814,4680157.570833333
27815,3913518.3208333333
27816,4275452.274375
27817,4044987.121666666
27818,4424455.475530303
27819,3381255.516179813
27820,3680361.011791667
27821,4718354.398454546
27822,3303357.8148237183
27823,3206374.0670833336
27824,3822891.42
27825,4073011.4022916663
27826,4407239.61
27827,4711675.736363636
27828,2102802.055
27829,2785585.8725
27830,3299299.639677773
27831,3407122.3725
27832,3451753.630541667
27833,4928003.045625
27834,5003661.674166666
27835,4857665.428863636
27836,4492440.412791667
27837,4142132.1898295456
27838,3563039.525
27839,4301578.276363636
27840,2156572.531875
27841,4496443.74
27842,4521098.030954545
27843,2722774.982316177
27844,3196485.9975
27845,5509303.020530302
27846,3181426.2775
27847,3706805.1433540215
27848,4400946.641666667
27849,5167323.35875
27850,3190054.011875
27851,4218347.27125
27852,4069566.0921153845
27853,3243890.7388636363
27854,2821573.615
27855,4781759.40375
27856,3843419.2206628784
27857,4971567.255
27858,3780272.835
27859,4958471.002083334
27860,4681474.891363637
27861,4835991.551666666
27862,4834001.839280304
27863,4129967.9379166667
27864,4691307.138865385
27865,3896257.821041667
27866,4326194.6092992425
27867,4788560.331982844
27868,3348237.475738636
27869,4320829.274166666
27870,4578588.189375
27871,4468198.501666666
27872,5120655.87625
27873,4216033.977456294
27874,4996400.15
27875,3200924.202291667
27876,4799610.8475
27877,2204834.5825
27878,4101357.074375
27879,4922996.795416667
27880,3382898.0066666664
27881,4362168.514204546
27882,3749591.955
27883,6043855.065979021
27884,3797496.6475
27885,4859179.51425
27886,3641880.165
27887,3887190.8314659093
27888,4218633.605833333
27889,3167774.33875
27890,3317360.0325
27891,4842872.48
27892,4652556.881363636
27893,3932684.78125
27894,4317517.221666667
27895,4828962.084375
27896,4813503.225
27897,3652833.12375
27898,4569466.51875
27899,5009586.293030303
27900,4151110.3273295457
27901,3859221.505
27902,4759338.355
27903,4057449.205240384
27904,4104369.7972916667
27905,4807255.842166667
27906,2627459.9054411766
27907,5131294.43125
27908,4871562.2592803035
27909,4284215.58
27910,5029052.61375
27911,4848342.321666666
27912,5301986.96
27913,4908151.336496212
27914,4485508.048863636
27915,3695153.705511106
27916,4399122.882291667
27917,5343163.663863637
27918,3908980.3154411768
27919,2051237.2425
27920,3736596.6495909095
27921,4560698.05125
27922,4050128.3866666663
27923,4853959.3338636365
27924,4688334.423863636
27925,4098739.436875
27926,4667160.989905303
27927,5096045.99875
27928,3276883.20375
27929,3723684.804666667
27930,3718520.59
27931,3855951.029621212
27932,4260830.648863636
27933,3244565.64969697
27934,3555169.686388146
27935,3531092.3797404193
27936,4704659.077916667
27937,4765106.3338636365
27938,4903951.51625
27939,5121100.235
27940,3646845.2618123535
27941,4723175.9525
27942,4152761.0288636363
27943,4381103.944375
27944,5387542.649166666
27945,4667225.78875
27946,3024534.700441177
27947,3439732.6701381463
27948,4385991.92625
27949,3804927.704166666
27950,3987773.4390320857
27951,2591510.07375
27952,4494809.970416667
27953,3643420.0688636363
27954,4835914.939166667
27955,4570085.897916667
27956,4151251.8275
27957,3680065.7455416666
27958,4735769.735
27959,4382579.290738637
27960,5077406.882916667
27961,3248051.53
27962,4275261.68161542
27963,4869189.337840909
27964,4078713.2097159093
27965,5070259.040625
27966,4573907.372020688
27967,3121946.254816177
27968,3092279.125
27969,4266245.4455
27970,3080885.5820833337
27971,4537077.075340909
27972,4684005.6175
27973,4439129.627456293
27974,5717079.355416668
27975,4581926.987905303
27976,4477691.027708334
27977,2346670.5075
27978,4018688.945441177
27979,4004608.5116666663
27980,5258785.395
27981,4712570.197954546
27982,4780983.028
27983,4309894.530333333
27984,4377557.464583334
27985,3176661.98
27986,4752594.917941177
27987,5150222.906812354
27988,4520462.076238636
27989,3385404.7280416666
27990,5766024.984261107
27991,3435119.388125
27992,5000504.687941176
27993,3629187.9232386365
27994,5713483.057740385
27995,4318026.306306561
27996,5324447.894791666
27997,3905159.2625
27998,3481207.4296153844
27999,3769537.8411798133
28000,5513545.04534091
28001,3816597.0074373544
28002,4416614.503863636
28003,4948985.43784091
28004,4891971.82
28005,3894416.991514894
28006,3897956.345
28007,4357026.344166666
28008,3832236.824191177
28009,3165681.99
28010,4211197.421875
28011,3587152.571691177
28012,4169252.3454166665
28013,5579735.13159091
28014,3990490.4016666664
28015,5137234.565
28016,4767984.26125
28017,3664983.205
28018,4452154.887954545
28019,5560009.869583333
28020,3330676.2578409086
28021,4050869.556666666
28022,4475337.24125
28023,3071730.56
28024,4514536.68125
28025,4163681.2334790207
28026,4174384.5403540204
28027,3426154.408679813
28028,4738920.44722902
28029,4775415.85375
28030,5044675.661666667
28031,4992205.218257575
28032,3327385.46875
28033,4777195.58
28034,4819416.135865385
28035,4798556.548125
28036,4098060.8434790205
28037,4709783.958333333
28038,3173695.930208334
28039,3608214.785
28040,3877025.6811666666
28041,5422707.825
28042,4134309.659166666
28043,5065246.38
28044,4067495.2898540553
28045,4648891.8075
28046,3161653.171875
28047,4492494.555738636
28048,4694849.740625
28049,5539425.015
28050,4226527.991875
28051,4732734.152083334
28052,4487415.711590909
28053,2830742.9325
28054,2785774.6325
28055,4538677.88164747
28056,4314590.68881993
28057,5684164.962280303
28058,5448694.872954545
28059,3227170.6574618644
28060,2645149.2129411767
28061,5203835.046875
28062,3874617.148566177
28063,3660604.5997916665
28064,4645659.058863636
28065,3979344.2496153843
28066,4672494.071363636
28067,3530024.8102083337
28068,3877651.684166666
28069,4027724.0982386363
28070,3503692.358125
28071,3464246.9274242427
28072,4425818.054375
28073,3280639.423125
28074,4406506.615
28075,3852053.3575
28076,3360615.48032197
28077,3362513.965
28078,3718754.6358653842
28079,4602979.589583334
28080,4380191.595
28081,3451867.49875
28082,4607724.870865384
28083,2728704.895
28084,3197194.33375
28085,4088171.3421153845
28086,4739042.955916667
28087,3450159.314191177
28088,3438389.0402575755
28089,3920717.5675
28090,3538393.98625
28091,4622714.19375
28092,3875045.185
28093,5008973.7925
28094,4561720.4253409095
28095,4697885.53
28096,4955764.840833333
28097,3629351.93
28098,4818368.442083333
28099,4181530.018238636
28100,4585333.258958333
28101,4862338.972854021
28102,3465956.94875
28103,3943402.666666666
28104,4803202.636666667
28105,3659658.75
28106,4091012.218490419
28107,3553358.4213636364
28108,2986743.2325
28109,4429424.524375
28110,4837991.1775
28111,3096007.5125
28112,4149496.68
28113,4520092.46875
28114,4504927.25459091
28115,4173542.5720833335
28116,4525041.217166667
28117,4471181.571166667
28118,4035332.375
28119,4423768.622166667
28120,4113974.12125
28121,5379969.920530302
28122,3370110.207208333
28123,4384557.715833333
28124,3115567.413238636
28125,4686264.9242803035
28126,4341919.218030303
28127,5699816.1329166675
28128,3778540.5325
28129,4519896.701363636
28130,4131231.949583334
28131,3738164.885
28132,4657414.966666666
28133,5638027.998416667
28134,4595673.7625
28135,3193723.4625
28136,4990078.986666666
28137,4549024.636666667
28138,3357311.608333333
28139,3973451.79125
28140,4421996.603579545
28141,4056784.07125
28142,4889500.667291667
28143,5042256.2088636365
28144,4850199.933238637
28145,3855914.6066666665
28146,4303614.858333333
28147,4030668.5941666663
28148,4248030.600738636
28149,4407004.0925
28150,3389505.3866666663
28151,2879720.43
28152,4271217.6375
28153,4720331.605625
28154,4006427.29
28155,4231284.116174242
28156,4678506.5525
28157,5164395.90569493
28158,4391034.441666666
28159,4968505.625
28160,3998591.1707951976
28161,4109296.495
28162,4188105.4958409094
28163,4838622.701363636
28164,4050696.485
28165,4914626.656666666
28166,3018310.68
28167,4836307.0725
28168,4935993.6
28169,4840989.4575
28170,4826407.01
28171,4154858.984772471
28172,4136133.3125
28173,4409430.240056561
28174,4171145.9405
28175,4950210.08875
28176,4025192.5425
28177,4861976.537670198
28178,4656540.799666667
28179,3351437.47125
28180,3562032.3611742426
28181,4129162.8563636364
28182,4562609.416875
28183,4957566.915
28184,3582257.9875
28185,3887521.0066666664
28186,3185600.3525
28187,4466306.515448718
28188,4606795.7525
28189,3579168.779375
28190,3962386.081287878
28191,5065670.17
28192,3452310.157708334
28193,2899951.041691177
28194,3314346.1686553024
28195,3572155.84125
28196,3759690.559816177
28197,3518275.10875
28198,4710987.6353409095
28199,5004645.80875
28200,4559442.598863636
28201,5033528.453125
28202,5363939.439166666
28203,3639143.5466040205
28204,4900653.64375
28205,4039084.73
28206,3768741.0728729605
28207,4614530.5625
28208,2726164.3225
28209,4845302.56847902
28210,3852646.5907386364
28211,3216489.885
28212,3616050.335833333
28213,3207708.29625
28214,3356710.9275
28215,4203160.948863637
28216,3409598.936875
28217,3100170.3389583337
28218,4479258.086363636
28219,4031217.955833333
28220,3912818.5101570855
28221,3391385.905
28222,4843409.64375
28223,4437249.46534091
28224,3880291.5691666664
28225,4869016.931363637
28226,5599240.795
28227,4035735.4539903845
28228,4447158.804375
28229,4754018.58034091
28230,2168703.5425
28231,3879267.836875
28232,4364001.517196969
28233,4375717.565
28234,4343470.928238636
28235,5097619.4375
28236,5120477.9225
28237,4384760.88
28238,5310642.06
28239,4496363.51784091
28240,4034535.9857386365
28241,4840904.73125
28242,3684727.165208333
28243,3043661.581666667
28244,4923517.93625
28245,3899045.400625
28246,3991247.1675
28247,2375890.855
28248,3779874.05375
28249,3563311.148263146
28250,2973181.5532386363
28251,5171950.55
28252,4562042.21534091
28253,4036563.5375
28254,4698297.9363636365
28255,4292838.504791666
28256,4693379.619607843
28257,4211118.39625
28258,4873488.716780303
28259,4752444.3125
28260,3773817.671875
28261,4411711.3628409095
28262,4175948.532032086
28263,4781065.403125
28264,3391793.04759444
28265,5385489.270454545
28266,3758731.470346479
28267,3759126.68375
28268,5152022.490340909
28269,3712944.801179813
28270,4272816.975
28271,4397012.2091666665
28272,4347185.1025
28273,3692256.9674562938
28274,4756701.9775
28275,3305073.69
28276,5117868.24875
28277,4459559.660965909
28278,2354293.245
28279,4657150.803238636
28280,5269555.140416667
28281,3697241.6925
28282,4904865.0225
28283,4026158.575833333
28284,4393656.6325
28285,4088180.7425
28286,3824011.7061570515
28287,2780823.1970833335
28288,2334092.7475
28289,4874278.12625
28290,4406805.337424243
28291,4990043.63175
28292,2419980.453863636
28293,4581307.8575
28294,4127956.580416667
28295,3930546.9035416665
28296,4032329.6125
28297,3265044.533125
28298,3907164.8441666663
28299,3318666.585
28300,3848574.914166666
28301,3524973.393333333
28302,5732173.707916668
28303,3893698.770270722
28304,4334346.089375
28305,3220458.4829411767
28306,4913525.370541667
28307,5351304.343365384
28308,5472282.64
28309,4642675.331875
28310,3902472.004166667
28311,3268238.206666666
28312,4629007.083611596
28313,4546959.0305
28314,4634562.291666667
28315,5700460.177166667
28316,3781240.8805111065
28317,4864171.3525
28318,1856287.1125
28319,5154686.745416667
28320,4515575.3900833335
28321,3928287.1775
28322,3734970.7914659097
28323,4701832.611583333
28324,5241493.379615384
28325,4161555.3820833336
28326,4478161.432329546
28327,4050570.28125
28328,4997101.657375
28329,4507068.835454546
28330,2657310.895
28331,4454092.907916667
28332,2564647.764375
28333,4024409.3221153845
28334,3630340.723863636
28335,3960576.2194999997
28336,4229897.56875
28337,3894154.7444315613
28338,3847530.795
28339,3618058.35625
28340,3306425.4775
28341,4826962.923365384
28342,4134635.09
28343,4598197.492916667
28344,4524768.806931561
28345,3170793.3096153843
28346,4651979.0775
28347,4910172.8738636365
28348,3362354.034607843
28349,5481803.76175
28350,2568057.07
28351,4140684.2985416665
28352,4269478.764532086
28353,4175768.985
28354,5062019.024375
28355,3228592.233238636
28356,3176475.0175
28357,2239549.145
28358,4761357.41314951
28359,3888205.44
28360,5264707.0725
28361,4891680.3575
28362,4371534.010232843
28363,4092262.078333333
28364,4817246.669166666
28365,5540316.118541666
28366,3454536.9783333335
28367,3054088.560738636
28368,4843058.207916667
28369,4403531.218416667
28370,5218644.749583333
28371,4854562.248655303
28372,4870247.7175
28373,4097888.504615384
28374,5016145.825
28375,5269863.836736597
28376,5040227.116666666
28377,4268331.86375
28378,4537853.6771153845
28379,3792732.596875
28380,3268173.756988636
28381,2888321.8988636364
28382,5175677.860625
28383,4437696.001166667
28384,4359131.131666666
28385,4550875.681363637
28386,3170284.87875
28387,4641268.033125
28388,4425704.2905303035
28389,4701468.85
28390,3022577.5279411767
28391,4335830.825
28392,3394823.202916667
28393,2585728.2873161766
28394,4313324.93
28395,3545857.8716911767
28396,3932344.94
28397,4170110.6566666663
28398,3686108.77125
28399,4089875.0438636364
28400,4675962.79577451
28401,3572031.4470833335
28402,4657266.602708333
28403,4452571.293711864
28404,4267693.414166667
28405,5648760.371363636
28406,5227331.6425
28407,3154022.22
28408,4279852.476363637
28409,4391403.603357844
28410,4369193.938990384
28411,4538659.250456294
28412,4372413.313863636
28413,2783576.468541667
28414,2949665.545
28415,3871720.155
28416,4391412.157613636
28417,4286477.27784091
28418,4134304.464375
28419,2593791.711179813
28420,2776102.6725
28421,4986375.75125
28422,4415506.865340909
28423,4434859.5075
28424,4520860.258
28425,4552169.07597902
28426,5324926.88034091
28427,4581674.205
28428,3326796.2225
28429,4585571.930530303
28430,2312378.7825
28431,3366281.300416667
28432,4227146.943465909
28433,4339551.700657051
28434,4057942.69375
28435,3603891.05625
28436,4111642.7475
28437,3213937.0474166665
28438,4599272.865
28439,4472963.32346591
28440,2984560.1775
28441,3328893.125
28442,4105079.705
28443,5017374.724905303
28444,5213528.23875
28445,4365941.275329546
28446,3791592.9425245095
28447,4226471.392854021
28448,5052320.46125
28449,4459294.0475
28450,5219839.620749999
28451,3273012.453679813
28452,4022661.7963636364
28453,4577791.499905303
28454,4028308.213125
28455,3694396.5238636364
28456,4472634.086804813
28457,3389941.5257500005
28458,2350269.9875
28459,3249055.2191666663
28460,4206415.646022471
28461,3031398.37
28462,4810847.8275
28463,5424311.06375
28464,3433546.716282051
